Pirgua|EL RUBI|SAN ROQUE|EL ARRAYAN
Runta|EL CAMPAMENTO VD RUNTA|EL ARRABAL|30622
Runta||TRAYECTO 12|31825
Runta||TRAYECTO 12|31824
Runta||TRAYECTO 12|31193
Runta|EL CAMPAMENTO VD RUNTA|LC 4|30610
Runta|EL CAMPAMENTO VD RUNTA|LC 4|30609
Runta|EL CAMPAMENTO VD RUNTA|EL ALJIBE|31952
Runta|LA CANADA DE SILVIA CHIQUITA||30317
Runta|LA CANADA DE SILVIA CHIQUITA||30702
Runta|LA CANADA DE SILVIA CHIQUITA||30318
Runta Parte Alta|||30243
Tras del alto||SAN FRANCISCO|SANTA INES
Porvenir||VALLE DE SAN LAZARO|ORATORIO
La Esperanza|BUENAVISTA||EL VALLAO
Tras del alto||EL CEBADERO|40269
Tras del alto|FLORENCIA|SAN MIGUEL|EL REPOSO
Tras del alto|EL GRADO|LOS ALISOS|40137
Tras del alto|LC 6|PAYANDE|ALTO DE PERRO DON CAMILO
La Esperanza|BUENAVISTA|ARBOLOCI|CAFETAL
La Esperanza|TRAS DEL ALTO||EL PORVENIR
La Esperanza|BUENAVISTA|EL ARRABAL|LA CUADRA
La Esperanza|BUENAVISTA|EL ROSAL|EL RETIRO
La Esperanza|BUENAVISTA|EL ARRABAL|BUENOS AIRES
La Esperanza|BUENAVISTA|EL ARRABAL|EL ARRAYANAL
La Esperanza|TRAS DEL ALTO|EL PICACHO|SAN FRANCISCO
La Esperanza|TRAS DEL ALTO|EL PICACHO|LA ENCABUYADA
La Esperanza|BUENAVISTA|EL ROSAL|LAS MARGARITAS MONSERRATE
Tras del alto|SAN RAFAEL|LA LUCHA|40151
Tras del alto|SAN RAFAEL|EL LLANO|40600
Tras del alto|LA LUCHA|EL ARRABAL|40158
Tras del alto|LA LUCHA|SAN RAFAEL|40155
Tras del alto|SAN RAFAEL|LA LUCHA|SAN BENITO
Tras del alto||EL ARRABAL|BUENOA AIRES
Tras del alto|LA LUCHA|CUEVA DEL ZORRO|40118
Tras del alto|CUEVA DEL ZORRO|LA FUENTE|LOS GURRUBOS
La Esperanza||BUENAVISTA|VILLA RICA
La Esperanza|BUENAVISTA||LA ESMERALDA
La Esperanza|TRAS DEL ALTO||OJO DE AGUA
La Esperanza|TRAS DEL ALTO|EL ROSAL|EL LLANITO
Tras del alto|LC 6|LA PEDRERA|SANTA INES LC 4
Tras del alto|LC 6|LOS ALISOS|VILLA MARIA LC 8
Tras del alto|LC 6|LA PEDRERA|SAN JOQUIN LC 5
Tras del alto|LOS ALISOS|LC 6|BELLAVISTA LC 6
Tras del alto|LOS ALISOS||LOS ALISOS
Tras del alto|||MORTINO
Tras del alto||EL CEBADERO|SANTA TERESA
Tras del alto|FLORENCIA|EL LLANO|SAN LUIS
Tras del alto|FLORENCIA|SAN MIGUEL|EL TRIUNFO
Tras del alto|FLORENCIA|EL ARRABAL|EL ARRAYAN
La Esperanza|EL PICACHO||LA CUADRITA LC 1
La Esperanza|TRAS DEL ALTO|EL ARRABAL|LC 3
Tras del alto||SAN FRANCISCO|V
Runta|||30765
Runta|EL CAMPAMENTO VD RUNTA|EL ARRABAL|30634
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30580
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30589
Runta|EL CAMPAMENTO VD RUNTA||30749
Runta|EL CAMPAMENTO VD RUNTA||30752
Runta|EL ARRABAL|EL ARRABAL|31395
Runta|EL CAMPAMENTO VD RUNTA||30754
Runta|EL CAMPAMENTO VD RUNTA||31188
Runta|EL CAMPAMENTO VD RUNTA||30723
Runta|EL CAMPAMENTO VD RUNTA||31679
Runta|EL CAMPAMENTO VD RUNTA||30273
Runta||TRAYECTO 12|30270
Runta|||31773
Runta|||31097
Runta|EL CAMPAMENTO VD RUNTA||31817
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30330
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30341
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|31018
Runta|EL LLANO||31017
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30347
Runta||LA GRANJA|30349
Runta|EL CAMPAMENTO VD RUNTA||30499
Runta|EL LLANO||31837
Runta|EL CAMPAMENTO VD RUNTA||30497
Tras del alto|LA FLORIDA|SAN FRANCISCO|LA FLORIDA
Tras del alto|EL CEBADERO|LA MESETA|LT 3C
Tras del alto||EL PLANETARIO|EL CUARSO
Runta||EL NARANJO|30487
Runta|||31827
Runta||KR 14 20 470 S|31480
Runta|KR 14 20 470 S|KR 14 20 30 S|31915
Runta|KR 12 14 164 S||30480
Runta|KR 12 14 164 S||31833
Runta|KR 14 20 540 S||31459
Runta||KR 14 20 30 S|31483
Runta||KR 12 14 164 S|30485
Runta|EL NARANJO||30448
Runta||KR 14 20 470 S|31478
Runta||EL NARANJO|31964
Tras del alto|LA REFORMA||SAN JAVIER
Tras del alto|PETROSELE|LA REFORMA|PETROSELE
Tras del alto|EL TABLON|VIA DE ACCESO|40778
Runta||KR 14 20 540 S|30299
Runta|KR 14 20 540 S|EL LAURELITO|31460
Runta|KR 14 20 540 S||31461
Runta|EL NARANJO||30451
Runta|||31484
Runta|KR 14 20 470 S|KR 14 20 30 S|31919
Runta|||31490
Runta||EL NARANJO|30486
Runta|KR 14 20 470 S|KR 14 20 30 S|31916
Runta|KR 14 20 470 S|KR 14 20 30 S|31917
Runta||EL NARANJO|31801
Runta||LA GRANJA|30477
Runta|EL NARANJO||31929
Runta|LA GRANJA||30343
Runta||KR 14 20 30 S|30199
Runta||KR 14 20 30 S|30194
Runta Parte Alta|KR 14 20 30 S||30196
Runta||KR 12 14 164 S|30479
Runta|EL ARRABAL|EL ARRABAL|30757
Runta|EL NARANJO|CA VADA RUNTA|30450
Runta|LA GRANJA|EL NARANJO|30493
Runta|EL CAMPAMENTO VD RUNTA|EL ARRABAL|30586
Runta|||30335
Runta||EL NARANJO|30460
Runta|EL LLANO||30346
Runta|||30824
Tras del alto|EL CEBADERO|EL PLANETARIO|LT 4B
Runta||EL NARANJO|30500
Runta|||30726
Runta|EL LLANO||31888
Runta|EL NARANJO||30457
Tras del alto|LA MESETA|EL TABLON|LT 3A
Runta|EL NARANJO||30463
Runta|||30998
Runta||CA VADA RUNTA|30300
Tras del alto|EL PAJAR||VILLA RAMIRO A
Runta|EL CAMPAMENTO VD RUNTA||30597
Runta|EL CAMPAMENTO VD RUNTA||30598
Runta||EL NARANJO|30345
Runta||CA VADA RUNTA|31468
Runta||KR 12 14 164 S|30483
Runta||CA VADA RUNTA|30439
La Esperanza|||SAN RAFAEL
Runta|EL CAMPAMENTO VD RUNTA||30753
Runta||CA VADA RUNTA|30438
Runta|||30286
Tras del alto|LA ALAMEDA|EL CEBADERO|SAN ANDRES
Runta||EL NARANJO|31050
Runta|||31978
Runta|||30711
Runta|EL NARANJO||30334
Runta|||30617
Runta|CONSUELO||30291
Runta||KR 12 14 164 S|30706
Runta|EL ARRABAL|EL ARRABAL|31409
Runta||EL LLANO|30279
Runta|||30768
Tras del alto|EL PAJAR|EL TEJAR|SAN JUAN
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30348
Runta|KR 12 14 164 S||30482
Runta||EL NARANJO|30470
Runta|EL NARANJO|CA VADA RUNTA|31935
Tras del alto|EL PAJAR||SANTA CECILIA
Runta|||30285
Runta||KR 12 14 164 S|30469
Runta|LA GRANJA||31836
Runta|||30281
La Esperanza|JUNIN|SIBERIA|JUNIN
Runta|||30942
Runta|EL NARANJO|CA VADA RUNTA|30446
Runta|EL NARANJO||30459
Runta|LA GRANJA||31845
Tras del alto|EL GUAYABITI||SAN CARLOS
Tras del alto|EL CEBADERO|EL PLANETARIO|DE GASTOS 2
Runta||KR 12 14 164 S|30471
Runta|EL CAMPAMENTO VD RUNTA|EL LLANO|30578
La Esperanza|LA REFORMA||LA REFORMA
Runta|EL NARANJO||30447
Runta|EL LAURELITO|MJ 2|30292
Runta|KR 12 14 164 S|EL NARANJO|31584
Runta|||31535
Runta||SAN ANTONIO BALCONCITO|31542
Runta|||31518
Runta||SAN ANTONIO BALCONCITO|31548
Runta|SAN ANTONIO BALCONCITO||31556
Runta||SAN ANTONIO BALCONCITO|31551
Runta|||31536
Runta|EL NARANJO|KR 12 14 164 S|31580
Runta|KR 12 14 164 S|EL NARANJO|30371
Runta||EL NARANJO|31570
Runta|KR 12 14 164 S|EL NARANJO|31581
Runta|SAN ANTONIO BALCONCITO||31540
Runta|||31557
Runta|EL NARANJO|KR 12 14 164 S|31781
Runta|||31537
Runta||SAN ANTONIO BALCONCITO|31544
Runta||KR 14 20 30 S|31527
Runta||VILLA CECILIA LC 2|31590
Runta||SAN ANTONIO BALCONCITO|31575
Runta|||31517
Runta|||31533
Runta|||31538
Runta|||31529
Runta|||31532
Runta|||31553
Runta|KR 12 14 164 S|EL NARANJO|31695
Runta||EL NARANJO|31566
Runta|EL NARANJO|KR 12 14 164 S|31578
Runta|||30705
Runta|||31539
Runta||VILLA CECILIA LC 2|31589
Runta|||31562
Runta|||31561
Runta|||31560
Runta|||31559
Runta|||31564
Runta||EL NARANJO|31565
Runta||KR 14 20 30 S|30193
Runta||KR 14 20 30 S|31675
Runta|SAN ANTONIO BALCONCITO|KR 14 20 30 S|31789
Runta|SAN ANTONIO BALCONCITO|KR 14 20 30 S|31006
Runta|||31982
Runta|||30189
Runta|||30190
Tras del alto|EL PAJAR||SANTA BARBARA
Tras del alto|EL PAJAR|LA FLORIDA|LA ES
Tras del alto|CA TECHO ROJO PUERTA NEGRA EN ESCALONES||VILLA VALENCIA
Tras del alto|TV 18 20 94||LA CABANA
Porvenir|TV 18 20 94||KR 18 36A 13
Tras del alto|EL PAJAR|LA FLORIDA|SIDET
Runta|EL CAMPAMENTO VD RUNTA||30276
Runta|||30274
Runta||EL NARANJO|30488
Runta|||31889
undefined|||21048
undefined||LC B|21207
La Esperanza||KM 1 SALIDA VILLA DE LEIVA|40648
Runta Parte Alta|EL DIAMANTE|EL ARRABAL|30091
La Esperanza||LC 27 VILLA CAMPESTRE BOSQUES DE|40646
La Esperanza|||40768
La Esperanza||ARBOLOCI|40114
La Esperanza|KM 1 SALIDA VILLA DE LEIVA|LC 27 VILLA CAMPESTRE BOSQUES DE|40651
Porvenir|||40316
Runta Parte Alta|||30160
La Esperanza|KM 1 SALIDA VILLA DE LEIVA||40659
La Esperanza|ARBOLOCI||40108
La Esperanza|KM 1 SALIDA VILLA DE LEIVA|LC 27 VILLA CAMPESTRE BOSQUES DE|40654
La Esperanza|KM 1 SALIDA VILLA DE LEIVA|LC 27 VILLA CAMPESTRE BOSQUES DE|40662
La Esperanza||BUENAVISTA|40080
Runta Parte Alta|||31044
La Esperanza||KM 1 SALIDA VILLA DE LEIVA|40650
Porvenir|||50333
Tras del alto|LA LUCHA|FLORENCIA|40127
Porvenir|||50247
La Esperanza|LC 3|LA ESPERANZA|40038
Runta Parte Alta||VILLA NATIVIDAD|30814
Runta Parte Alta|VILLA NATIVIDAD||30646
Runta Parte Alta||VILLA NATIVIDAD|30156
Runta Parte Alta|||30099
Runta Parte Alta|||30105
Runta Parte Alta|EL DIAMANTE|EL ARRABAL|30093
Runta Parte Alta||EL DIAMANTE|31081
Runta Parte Alta|||30703
Runta Parte Alta|||30159
Runta Parte Alta|||30095
Runta Parte Alta|LA PALMA|EL MORAL|30667
Runta Parte Alta|EL MORAL|LAS MANITAS|30249
Runta Parte Alta|LA UNION|TRAYECTO 12|31326
Runta Parte Alta|EL MORAL|LA UNION|30248
Runta Parte Alta|LA UNION|LA PALMA|30669
Runta Parte Alta|LA UNION|LT 10|30671
Runta Parte Alta|LA UNION|LA PALMA|30668
Runta Parte Alta||KR 14 20 30 S|31934
Runta Parte Alta|LA CUADRA||30225
Runta Parte Alta|LA CUADRA|LAS MANITAS|31988
Runta Parte Alta|LA CUADRA||30227
Runta Parte Alta|LAS MANITAS|EL ALTO DEL MORAL|30238
Chorro Blanco - La Primavera|LAS MANITAS||10514
Runta Parte Alta|TERRENO||30215
La Esperanza||LAS MANITAS|40063
undefined||EL CEDRO EL ALISO|40285
Chorro Blanco - La Primavera|||10588
Porvenir|||50844
undefined|KR 4 7 353 S||31646
Runta Parte Alta|PITALITO|LA UNION|31953
Runta Parte Alta|EL MORAL|LA UNION|31201
Runta Parte Alta|LAS MANITAS|LA CUADRA|31204
Chorro Blanco - La Primavera||SAN IGNACIO|10043
Runta Parte Alta|||31912
Runta Parte Alta|EL MORAL|LA PALMA|31191
Chorro Blanco - La Primavera||PENA NEGRA|10273
Runta Parte Alta|EL CURUBAL|VILLA NATIVIDAD|30134
Runta Parte Alta|LA PIEDRA||30133
Runta Parte Alta|LA PIEDRA||30130
Runta Parte Alta|EL CURUBAL||30142
Runta Parte Alta|KR 14 20 30 S|KR 14 20 470 S|30201
Runta Parte Alta|LA PIEDRA|TERRENO|30128
Runta Parte Alta|LA PIEDRA||31762
Runta Parte Alta||PITALITO|30212
Runta Parte Alta||EL CURUBAL|30205
Runta Parte Alta|LA UNION|KR 14 20 540 S|30209
Runta Parte Alta|||31910
Runta Parte Alta|PITALITO|LA UNION|30217
Runta Parte Alta|||30720
Runta Parte Alta||EL CURUBAL|30210
Runta Parte Alta||KR 14 20 30 S|30208
Runta Parte Alta|EL CURUBAL|LA PIEDRA|30135
Runta Parte Alta|||30106
undefined|GLOBO 2||20165
Runta Parte Alta|LA UNION|EL MORAL|31164
Runta|LA UNION|TRAYECTO 12|31872
Runta Parte Alta|LA UNION|TRAYECTO 12|30245
Runta Parte Alta||KR 14 20 30 S|31914
Runta Parte Alta|LA CUADRA||31927
Runta Parte Alta|SAN IGNACIO|EL ARRABAL|31882
Runta Parte Alta||KR 14 20 30 S|31913
Tras del alto|VIA DE ACCESO|EL TABLON|40824
undefined||EL CEDRO EL ALISO|40284
undefined||EL CEDRO EL ALISO|40283
undefined|EL LAUREL|EL ARRABAL|10498
Chorro Blanco - La Primavera|||10537
Runta|||10589
Runta Parte Alta|EL MORAL|LA UNION|31200
Runta Parte Alta|LA UNION|LA PALMA|30670
Runta Parte Alta|LAS MANITAS|SAN IGNACIO|31392
Runta Parte Alta|LA CUADRA||30228
Runta Parte Alta|TERRENO|PITALITO|30214
La Hoya|LC 5||40289
Baron Gallero|LA PIEDRA DE LA MESA|EL BANQUITO|20221
Runta Parte Alta|LA PIEDRA||30121
Runta Parte Alta|EL CURUBAL||30140
Tras del alto|LA LUCHA|LA SIERRA|40712
Tras del alto|LA LUCHA|EL ARRABAL|40772
Tras del alto|LA LUCHA|SAN CAYETANO|40176
Tras del alto|||40272
Tras del alto|||40265
Tras del alto|LAS LOMITAS||40266
Tras del alto||L 1|40264
Tras del alto|LA SIERRA|SAN RAFAEL|40164
Tras del alto|SAN RAFAEL|LA SIERRA|40166
Tras del alto|LA SIERRA|EL LLANO|40165
Tras del alto|FLORENCIA|RL MZITO|40172
Runta Parte Alta||EL CURUBAL|31055
Chorro Blanco - La Primavera|EL ARRABAL|EL ARRABAL|10318
Runta Parte Alta|VILLA NATIVIDAD||30845
Runta Parte Alta|||30094
Runta Parte Alta|VILLA NATIVIDAD|EL CURUBAL|30112
Runta Parte Alta|EL CURUBAL||30931
Runta Parte Alta|EL CURUBAL||30139
Runta Parte Alta|EL CURUBAL||30150
Runta Parte Alta|EL CURUBAL||30145
Runta Parte Alta|EL CURUBAL||30146
Runta Parte Alta|||31911
Runta Parte Alta||EL ARRABAL|30028
undefined|||50723
undefined|||50311
Porvenir|||50317
Porvenir|||50536
Porvenir|||50320
undefined|||50310
Porvenir|||50464
undefined|EL ARRABAL|EL ARRABAL|20605
Porvenir|TERRENO||50296
Porvenir|BUENAVISTA||50290
Porvenir|||50319
Porvenir|||50316
Porvenir|||50318
Porvenir|||50468
Tras del alto||EL CARMEN|40804
Tras del alto|EL PAJAR||40395
Tras del alto|EL GUAYABITI||40215
Tras del alto||MATA DE ROSA|40671
Tras del alto|||40322
Tras del alto|VIA DE ACCESO|EL CARMEN|40825
Tras del alto||EL PLANETARIO|40624
Tras del alto|||40806
Tras del alto|EL PLANETARIO||40698
Tras del alto|VIA DE ACCESO|EL CARMEN|40822
Tras del alto|MATA DE ROSA||40285
Tras del alto|||40218
Tras del alto|||40805
Runta||KR 12 14 164 S|30476
Tras del alto||EL PLANETARIO|40288
Porvenir||EL CARMEN|50652
Porvenir|MONSERRATE|SAN MIGUEL|50837
Porvenir|SAN MIGUEL|EL ARRABAL|50806
Porvenir|EL CARMEN|MJ|50656
Porvenir||SAN MIGUEL|50802
Porvenir|MONSERRATE||50836
Porvenir|MONSERRATE|EL ARRABAL|50839
Porvenir||EL ARRABAL|50816
Porvenir|EL ARRABAL|EL ARRABAL|50817
Porvenir|SAN MIGUEL|EL BANCO|50825
Porvenir|MONSERRATE|SAN MIGUEL|50838
Porvenir|SAN MIGUEL|EL ARRABAL|50807
Porvenir|SAN MIGUEL|MONSERRATE|50033
Porvenir||EL ARRABAL|50799
Porvenir|MONSERRATE|SAN MIGUEL|50060
Porvenir|MONSERRATE|EL ARRABAL|50528
Porvenir|EL BANCO||50480
Tras del alto|EL GUAYABITI||40331
Porvenir|EL MILAGRO||50051
Chorro Blanco - La Primavera|LA FRONTERA||10435
Tras del alto|||40222
Porvenir|TERRENO||40007
Porvenir||SIBERIA|50064
Tras del alto|LA MESETA|EL CEBADERO|40278
Porvenir|SAN MIGUEL|EL BANCO|50828
Tras del alto||LA ALAMEDA|40290
Tras del alto|EL PAJAR|LA FLORIDA|40687
Porvenir|TERRENO||50074
Tras del alto|EL GUAYABITI||40336
Tras del alto|EL TABLON|LOS BARRANCOS|40224
Tras del alto|SAN MARCOS|EL GUAYABITI|40323
Porvenir||EL ARRABAL|50045
Tras del alto|EL TABLON|SAN MARCOS|40211
Chorro Blanco - La Primavera|EL ALTO DEL MORAL|EL ALIZAL|10061
Tras del alto|EL CEBADERO|LA ALAMEDA|40818
La Cabaña-Runta|||30895
Chorro Blanco - La Primavera|EL ALTO DEL MORAL|EL ALIZAL|10062
Runta Parte Alta||EL DIAMANTE|31045
Runta Parte Alta|EL DIAMANTE||30097
Porvenir|MJ||50010
Chorro Blanco - La Primavera|SAN VICENTE|REPETIDORA|10013
Porvenir|SAN MIGUEL||50037
Tras del alto|EL TABLON|MATA DE ROSA|40282
Porvenir|EL ARRABAL|EL ARRABAL|50066
Porvenir|SIBERIA|EL ARRABAL|50075
Tras del alto|LA MESETA|EL CEBADERO|40277
Porvenir|||50245
Porvenir|||50325
Porvenir|||50322
Porvenir|||50709
undefined||TERRENO|50294
Porvenir||VITAL|50626
Porvenir||VITAL|50529
Porvenir|||50721
Porvenir|||50720
undefined|KR 4 7 353 S||31643
Runta||LA GRANJA|31690
undefined||EL CERCADO 2|21226
undefined|KR 4 7 353 S||31645
Porvenir|||50463
Porvenir|||50674
Porvenir|||50673
Porvenir|||50427
Porvenir|||50426
Porvenir|||50425
Porvenir|||50424
Porvenir|||50423
Porvenir|||50422
Porvenir|||50421
Porvenir|||50419
Porvenir|||50832
Porvenir|VITAL||50330
Porvenir|PQ||50745
Porvenir|SAN MIGUEL|EL BANCO|50056
Porvenir|||50243
Porvenir||SAN JOSE|50082
Porvenir|||50083
Porvenir|||50084
Porvenir|||50085
Porvenir|||50525
Porvenir|||50597
Porvenir|||50087
Porvenir|||50088
Porvenir||BELGICA|50717
Porvenir|||50097
Porvenir|||50095
Porvenir|||50094
Porvenir|LA ESMERALDA||50690
Porvenir|||50689
Porvenir|||50248
Porvenir|||50249
Porvenir||LA ESMERALDA|50718
Porvenir||LA ESMERALDA|50091
Runta Parte Alta|VILLA NATIVIDAD||30186
Runta Parte Alta|SAN ANTONIO BALCONCITO||30184
Runta Parte Alta|SAN ANTONIO BALCONCITO||30187
Runta Parte Alta|VILLA NATIVIDAD||30166
Runta Parte Alta|SAN ANTONIO BALCONCITO||31708
Runta Parte Alta|SAN ANTONIO BALCONCITO||30165
Runta Parte Alta|||31904
Runta Parte Alta||VILLA NATIVIDAD|30909
Runta Parte Alta|VILLA NATIVIDAD||30175
Runta Parte Alta|VILLA NATIVIDAD||30172
Runta Parte Alta|||30158
Runta Parte Alta||VILLA NATIVIDAD|30721
Runta Parte Alta|VILLA NATIVIDAD||31176
Runta Parte Alta|||30178
Runta Parte Alta|||30179
Runta Parte Alta||BRISAS DEL ORIENTE|30161
Runta Parte Alta|||30164
Runta Parte Alta||BRISAS DEL ORIENTE|30163
undefined|||31623
undefined|||31625
Runta Parte Alta|||30078
Runta Parte Alta|BRISAS DEL ORIENTE||30084
undefined||EL CERCADO 2|21240
undefined||EL CERCADO 2|20119
Runta Parte Alta|||31102
undefined|EL ARRABAL|EL ARRABAL|20606
Porvenir||SAN MIGUEL|50055
Runta Parte Alta|KR 14 20 30 S||30731
Runta Parte Alta||KR 14 20 30 S|31757
Runta Parte Alta||KR 14 20 30 S|31753
Runta Parte Alta||KR 14 20 30 S|30198
Runta Parte Alta||KR 14 20 30 S|31169
Runta Parte Alta||EL ARRABAL|31080
Runta Parte Alta||KR 14 20 30 S|30191
Runta Parte Alta||KR 14 20 30 S|31170
Runta Parte Alta|SAN ANTONIO BALCONCITO||31062
undefined|KR 6 75 53||20980
undefined||KR 6 75 53|20915
undefined|KR 6 75 53|LOS CAMBULOS|20907
undefined|KR 6 75 53||20895
Tras del alto|CA TECHO ROJO PUERTA NEGRA EN ESCALONES||40596
Tras del alto|CA TECHO ROJO PUERTA NEGRA EN ESCALONES|TV 18 20 94|40767
Tras del alto|CA TECHO ROJO PUERTA NEGRA EN ESCALONES||40682
Tras del alto|EL PAJAR|TV 18 20 94|40397
Tras del alto|EL PAJAR|TV 18 20 94|40782
Porvenir|VITAL||40358
undefined||VIA TRAS DEL ALTO|40021
Tras del alto|EL PAJAR||40308
Tras del alto||LA FLORIDA|40299
Tras del alto||LAS TERRAZAS|40616
Tras del alto|LA ESPERANZA||40779
Tras del alto|LA ESPERANZA||40302
Tras del alto||LA ESPERANZA|40304
Tras del alto|||40306
Tras del alto|||40307
undefined|EL ARRABAL|EL ARRABAL|20333
Porvenir|EL ARRABAL|EL ARRABAL|50073
Runta Parte Alta|||30918
Runta Parte Alta|||31861
Runta Parte Alta|||30842
Runta Parte Alta||RECUERDO|31003
Runta Parte Alta|||31800
Runta Parte Alta|||30914
Runta Parte Alta|||30886
undefined|||31239
undefined|||31238
undefined||LAS CABANAS|31354
undefined||LAS CABANAS|31736
Runta Parte Alta|||30915
Runta Parte Alta|||30912
Runta Parte Alta|||31222
Runta Parte Alta|||31387
Runta Parte Alta|||31740
Runta Parte Alta|||30933
Runta Parte Alta|||30873
Runta Parte Alta|||30868
Runta Parte Alta|||31738
Runta Parte Alta|||31739
Runta Parte Alta|||31428
Runta Parte Alta||RECUERDO|31745
undefined|||31792
Runta Parte Alta|||31640
Runta Parte Alta|||31782
undefined|||31854
Runta Parte Alta|||31662
Runta Parte Alta|||31357
Runta Parte Alta|||31791
Runta Parte Alta|||31052
Runta Parte Alta|||31741
Runta Parte Alta|||31663
Runta Parte Alta|||31427
Runta Parte Alta|||31385
Runta Parte Alta|||31667
Runta Parte Alta|||31456
Runta Parte Alta|||31769
Runta Parte Alta|||31666
Runta Parte Alta|||31768
Runta Parte Alta|||31844
Runta Parte Alta|||31665
Runta Parte Alta|||31664
Runta Parte Alta|||31790
Runta Parte Alta|||30674
Runta Parte Alta|||30014
Runta Parte Alta|||31668
Runta Parte Alta|||31096
Runta Parte Alta|||31669
Porvenir|||31744
Runta Parte Alta|||31257
Runta Parte Alta|||30017
Runta Parte Alta|||30894
Runta Parte Alta|||30016
Runta Parte Alta|||30021
Runta Parte Alta|||30898
Runta Parte Alta|||30019
undefined||VIAS|31156
undefined|||31437
Runta Parte Alta|||31994
Runta Parte Alta||EL ARRABAL|31901
Runta Parte Alta|||30879
undefined||UCRANIA|31420
Runta Parte Alta|||31419
Runta Parte Alta|AGUA NUEVA||30049
Runta Parte Alta||AGUA NUEVA|31075
undefined||LA VILLITA|20789
undefined|EL ARRABAL|EL ARRABAL|21209
undefined|||20620
undefined|EL ARRABAL|EL ARRABAL|21158
undefined|||21269
undefined|EL ARRABAL|EL ARRABAL|21003
undefined|||20144
undefined|EL ARRABAL|EL ARRABAL|21147
undefined|EL ARRABAL|EL ARRABAL|21146
undefined|EL ARRABAL|EL ARRABAL|21144
undefined|EL ARRABAL|EL ARRABAL|21143
Runta Parte Alta|||30685
Runta Parte Alta|||30857
Runta Parte Alta|AGUA NUEVA||30044
Runta Parte Alta|||30043
undefined|UCRANIA||30649
Runta Parte Alta|LA QUIN|AGUA NUEVA|30030
Runta Parte Alta|AGUA NUEVA||31220
Runta Parte Alta|LA QUIN||30901
Runta Parte Alta|LA QUIN||31077
Runta Parte Alta|LA QUIN||30055
Runta Parte Alta|LA QUIN||31875
Runta Parte Alta|LA QUIN||30056
Runta Parte Alta||SOL Y SOMBRA|31747
Runta Parte Alta||SOL Y SOMBRA|30910
Runta Parte Alta|||31350
Runta Parte Alta||SOL Y SOMBRA|30794
Runta Parte Alta||BRISAS DEL ORIENTE|31876
Runta Parte Alta||EL DIAMANTE|31866
Runta Parte Alta|||30704
Runta Parte Alta|LA QUIN|MIRAVALLES|30061
Runta Parte Alta||BRISAS DEL ORIENTE|31868
Runta Parte Alta|||31900
Runta Parte Alta|||31869
Pirgua||EL MORRO|20231
Pirgua||EL RECREO|21318
Pirgua|EL BATAN|EL MORRO|21250
Pirgua|EL BATAN||21032
Pirgua|||20095
Pirgua|EL BATAN||20977
Pirgua|EL BATAN||21033
Pirgua|EL BATAN||21034
Pirgua|||21063
Pirgua|||20243
Pirgua|EL RECREO||21324
Pirgua|||20242
Pirgua|POTOSI||21232
Pirgua||EL RECREO|21082
Pirgua|||20624
Pirgua|||21231
Pirgua|LC B||20992
Pirgua|||21047
Pirgua||EL ARRABAL|21235
Chorro Blanco - La Primavera|LA ACACIA|DOS|10009
La Esperanza|KM 1 SALIDA VILLA DE LEIVA|LC 27 VILLA CAMPESTRE BOSQUES DE|40664
La Esperanza||LA ESPERANZA|40645
La Esperanza|LA ESPERANZA||40784
La Esperanza||LAS MANITAS|40581
La Esperanza|JUNIN||40583
Tras del alto|||40111
La Esperanza|BUENAVISTA|ARBOLOCI|40107
La Esperanza|LC 3|LC 6|40785
La Esperanza|JUNIN|EL ARRABAL|40816
La Esperanza|JUNIN||40582
La Esperanza||EL MILAGRO|40666
La Esperanza|JUNIN|EL ARRABAL|40815
La Esperanza|BUENAVISTA|LAS MANITAS|40703
La Esperanza|JUNIN|LAS MANITAS|40699
La Esperanza|LAS MANITAS||40591
Chorro Blanco - La Primavera|LA ACACIA||10025
Chorro Blanco - La Primavera|LA ACACIA||10004
Chorro Blanco - La Primavera|LA ACACIA||10519
Chorro Blanco - La Primavera|DOS||10011
Chorro Blanco - La Primavera|LA ACACIA||10033
Chorro Blanco - La Primavera|LA ACACIA||10494
Chorro Blanco - La Primavera|LA ACACIA||10034
La Esperanza|KM 1 SALIDA VILLA DE LEIVA||40660
La Hoya||LA CABAA|40392
La Hoya||EL ARRABAL|40312
La Hoya||LA CABAA|40391
La Hoya||EL ARRABAL|40156
La Hoya|||40203
La Hoya|||40384
La Hoya||LA CABAA|40177
Chorro Blanco - La Primavera|EL CARDON|EL CURUBO|10159
Chorro Blanco - La Primavera|EL CARDON||10154
Chorro Blanco - La Primavera|EL ARRAYAN||10162
Chorro Blanco - La Primavera|EL CURUBO|EL ARRAYAN|10161
Chorro Blanco - La Primavera|EL CAMPAMENTO VD RUNTA||10170
Chorro Blanco - La Primavera|EL ARRAYAN|EL CURUBO|10166
Chorro Blanco - La Primavera|LOS ENCENILLOS||10190
